subjID	choice	RT
9	2	0.435701365756163
9	2	0.397701365756163
9	2	0.426598734177215
9	1	0.496898734177215
9	1	0.650701365756163
9	2	0.400898734177215
9	2	0.438598734177215
9	2	0.426898734177215
9	1	0.447598734177215
9	1	0.390701365756163
9	1	0.543998734177215
9	1	0.439598734177215
9	1	0.627998734177215
9	2	0.485448734177215
9	1	0.433069786808794
9	1	0.505248734177215
9	2	0.406848734177215
9	1	0.539248734177215
9	2	0.496448734177215
9	1	0.553848734177215
9	1	0.487069786808794
9	2	0.472448734177215
9	1	0.570848734177215
9	1	0.406069786808794
9	1	0.533448734177215
9	1	0.488248734177215
9	1	0.570848734177215
9	1	0.430069786808794
9	2	0.509448734177215
9	1	0.429069786808794
9	2	0.423248734177215
9	1	0.457848734177215
9	2	0.421248734177215
9	2	0.439448734177215
9	1	0.412248734177215
9	2	0.432448734177215
9	2	0.605248734177215
9	2	0.542448734177215
9	1	0.543448734177215
9	2	0.490848734177215
9	1	0.504248734177215
9	2	0.572448734177215
9	1	0.555248734177215
9	2	0.474448734177215
9	1	0.492848734177215
9	2	0.494448734177215
9	1	0.447848734177215
9	2	0.421248734177215
9	2	0.505448734177215
9	2	0.450069786808794
9	2	0.446248734177215
9	2	0.424448734177215
9	2	0.447069786808794
10	2	0.885125480367589
10	1	0.619691269841272
10	1	0.572691269841269
10	2	0.536125480367586
10	1	0.537125480367586
10	1	0.52369126984127
10	1	0.519809690893901
10	1	0.551125480367585
10	1	0.52769126984127
10	2	0.52169126984127
10	1	0.443809690893901
10	2	0.468125480367585
10	2	0.41769126984127
10	1	0.77469126984127
10	1	0.420125480367585
10	1	0.46869126984127
10	1	0.55569126984127
10	2	0.434809690893901
10	1	0.504125480367585
10	2	1.06769126984127
10	2	0.935809690893902
10	2	0.502125480367585
10	2	0.501809690893902
10	2	0.620125480367585
10	1	0.933809690893902
10	2	0.55669126984127
10	1	0.650809690893902
10	1	0.51969126984127
10	2	0.570125480367585
10	2	0.43169126984127
10	1	0.73869126984127
10	2	0.500809690893902
10	1	0.934125480367585
10	1	0.63569126984127
10	2	0.58969126984127
10	1	0.633809690893901
10	1	0.569125480367585
10	2	0.43069126984127
10	2	0.57269126984127
10	2	0.58969126984127
10	2	0.58549126984127
10	2	0.60359126984127
10	1	0.49409126984127
10	1	0.65449126984127
10	2	0.56859126984127
10	2	0.597283375104428
10	2	1.03559126984127
10	2	0.58549126984127
10	2	0.53659126984127
10	2	0.495283375104428
10	2	0.47709126984127
10	1	0.65149126984127
10	1	0.696283375104428
10	2	0.56849126984127
10	1	0.428283375104428
10	1	0.57309126984127
10	2	0.52659126984127
10	1	0.49009126984127
10	1	0.51759126984127
10	1	0.563283375104428
10	1	0.54309126984127
10	1	0.47709126984127
10	1	0.45949126984127
10	1	0.42609126984127
10	2	0.596283375104428
10	2	0.52149126984127
10	1	0.42309126984127
10	1	0.50349126984127
10	2	0.64009126984127
10	2	0.63549126984127
10	1	0.55359126984127
10	1	0.44109126984127
10	2	0.54049126984127
10	2	0.48159126984127
10	1	0.58449126984127
10	2	0.50559126984127
10	2	0.85249126984127
10	1	0.34309126984127
10	1	0.49749126984127
10	2	0.47959126984127
10	2	0.69154126984127
10	2	0.59154126984127
10	1	0.63259126984127
10	2	0.65854126984127
10	1	0.62059126984127
10	1	0.499020217209691
10	2	0.70259126984127
10	2	0.630020217209691
10	2	0.64254126984127
10	2	0.45554126984127
10	2	0.55459126984127
10	1	0.45954126984127
10	2	0.69154126984127
10	1	0.69354126984127
10	1	0.550020217209691
10	2	0.39254126984127
10	2	0.47859126984127
10	1	0.48654126984127
10	2	0.53759126984127
10	2	0.391020217209691
10	1	0.45854126984127
10	2	0.69054126984127
10	1	0.583020217209691
10	2	0.58959126984127
10	1	0.564020217209691
10	2	0.408020217209691
10	1	0.51559126984127
10	2	0.514020217209691
10	1	0.57454126984127
10	2	0.831020217209691
10	1	0.53554126984127
10	2	0.60059126984127
10	1	0.499020217209691
10	2	0.64054126984127
10	1	0.65159126984127
10	1	0.782020217209691
10	1	0.59154126984127
10	1	0.55054126984127
10	1	0.73659126984127
10	1	0.58529126984127
10	2	0.54109126984127
10	1	0.47709126984127
10	2	0.48929126984127
10	2	0.481704427736007
10	2	0.73429126984127
10	2	0.496704427736007
10	1	0.34724126984127
10	1	0.49809126984127
10	2	0.56129126984127
10	1	0.613704427736007
10	2	0.52629126984127
10	2	0.47909126984127
10	2	0.60309126984127
10	1	0.472704427736007
10	2	0.48424126984127
10	1	0.50609126984127
10	1	0.50229126984127
10	1	0.56909126984127
10	1	0.63724126984127
10	1	1.04870442773601
10	2	1.20224126984127
10	2	0.58529126984127
10	2	0.630704427736007
10	2	0.62024126984127
10	2	0.61929126984127
10	1	0.70309126984127
10	1	0.897704427736007
10	1	0.55124126984127
10	1	0.52029126984127
10	1	0.46609126984127
10	1	0.476704427736007
10	1	0.60424126984127
10	1	0.56929126984127
10	2	0.597704427736007
10	1	0.95124126984127
10	1	0.52929126984127
10	2	0.53824126984127
10	2	0.473704427736007
15	1	0.721917088607599
15	2	0.855367088607598
15	1	0.583827614923386
15	2	0.554367088607597
15	2	0.637917088607595
15	1	0.618827614923385
15	1	0.570917088607595
15	2	0.655367088607597
15	2	0.537917088607595
15	1	0.606867088607595
15	2	0.604367088607597
15	2	0.538917088607595
15	1	0.605867088607595
15	1	0.822917088607595
15	1	0.599827614923384
15	1	0.736917088607595
15	1	0.549827614923384
15	2	0.620367088607597
15	1	0.556867088607595
15	1	0.548827614923384
15	2	0.670917088607595
15	2	0.607867088607595
15	1	0.520367088607597
15	2	0.504827614923384
15	1	0.470917088607595
15	2	0.782827614923384
15	2	0.555367088607597
15	2	0.654917088607595
15	2	0.623867088607595
15	1	0.666827614923384
15	1	0.622917088607595
15	1	0.557867088607595
15	2	0.521367088607597
15	2	0.603367088607597
15	2	0.675867088607595
15	1	0.503827614923384
15	2	0.552367088607597
15	2	0.805917088607595
15	1	0.765827614923384
15	2	0.618417088607594
15	2	0.601417088607594
15	2	0.738567088607595
15	2	0.530517088607595
15	1	0.648517088607595
15	1	0.543669720186542
15	2	0.485417088607594
15	2	0.814517088607595
15	1	0.602417088607594
15	1	0.620567088607595
15	1	0.635417088607594
15	2	0.703567088607595
15	1	0.564517088607595
15	1	0.520567088607595
15	1	0.626669720186542
15	2	0.786567088607595
15	2	0.680517088607595
15	1	0.625669720186542
15	2	0.620567088607595
15	1	0.658669720186542
15	2	0.570567088607595
15	1	0.592669720186542
15	1	0.785417088607594
15	1	0.676669720186542
15	2	0.569417088607594
15	2	0.569567088607595
15	2	0.841669720186542
15	2	0.801417088607594
15	1	0.671567088607595
15	2	0.608669720186542
15	2	0.714517088607595
15	1	0.608669720186542
15	1	0.736417088607594
15	2	0.490669720186542
15	1	0.552417088607594
15	1	0.648517088607595
15	1	0.667417088607594
15	2	0.451567088607595
15	2	0.530517088607595
15	1	0.602567088607595
15	2	0.722367088607595
15	1	0.564317088607595
15	1	0.975017088607595
15	2	0.577017088607595
15	1	0.690367088607595
15	1	0.581317088607595
15	2	0.588774983344437
15	1	0.538367088607595
15	1	0.649317088607595
15	1	0.501017088607595
15	2	0.537774983344437
15	1	0.606367088607595
15	2	0.671774983344437
15	1	0.715317088607595
15	2	0.665317088607595
15	2	0.555774983344437
15	2	0.489367088607595
15	2	0.521367088607595
15	2	0.675017088607595
15	1	0.705367088607595
15	2	0.629317088607595
15	2	0.656017088607595
15	1	0.543017088607595
15	1	0.450367088607595
15	2	0.609017088607595
15	2	0.755367088607595
15	1	0.518317088607595
15	1	0.627017088607595
15	1	0.638774983344437
15	2	0.524367088607595
15	2	0.641017088607595
15	2	0.538774983344437
15	1	0.607367088607595
15	2	0.721774983344437
15	1	0.622367088607595
15	2	0.648317088607595
15	2	0.622774983344437
15	1	0.639367088607595
15	1	0.523017088607595
15	2	0.786774983344437
15	2	0.707617088607595
15	2	0.731367088607595
15	2	0.639317088607595
15	2	0.735367088607595
15	2	0.673317088607595
15	2	0.624459193870753
15	2	0.656317088607595
15	2	0.574617088607595
15	1	0.655317088607595
15	2	0.587317088607595
15	2	0.642617088607595
15	1	0.688459193870753
15	1	0.904317088607595
15	1	0.510367088607595
15	2	0.607459193870753
15	1	0.506317088607595
15	1	0.606459193870753
15	1	0.569367088607595
15	1	0.550367088607595
15	2	0.621459193870753
15	2	0.591617088607595
15	1	0.479367088607595
15	2	0.774617088607595
15	1	0.556459193870753
15	1	0.587317088607595
15	1	0.919367088607595
15	2	0.739459193870753
15	2	0.626617088607595
15	1	0.592617088607595
15	1	0.445459193870753
15	1	0.572317088607595
15	2	0.689459193870753
15	2	0.472617088607595
15	1	0.599367088607595
15	1	0.657317088607595
15	1	0.592617088607595
15	2	0.707459193870753
15	2	0.505317088607595
15	1	0.474367088607595
15	2	0.672459193870753
16	1	0.509528494803883
16	2	0.501833757961784
16	2	0.644528494803888
16	2	0.653733757961784
16	1	0.633078202406228
16	2	0.649078202406228
16	2	0.571733757961783
16	1	0.648078202406228
16	2	0.543528494803889
16	2	0.432733757961783
16	1	0.443528494803889
16	2	0.697078202406228
16	1	0.586833757961783
16	1	0.490733757961783
16	2	0.433078202406228
16	1	0.610528494803889
16	1	0.602833757961783
16	2	0.496078202406228
16	1	0.431078202406228
16	2	0.609528494803889
16	2	0.618833757961783
16	1	0.514078202406228
16	1	0.495733757961783
16	2	0.474733757961783
16	1	0.502833757961783
16	2	0.547078202406228
16	2	0.618833757961783
16	1	0.748078202406228
16	1	0.601833757961783
16	2	0.600078202406228
16	2	0.711528494803889
16	2	0.444833757961783
16	1	0.552733757961783
16	1	0.699078202406228
16	2	0.527528494803889
16	1	0.565833757961783
16	1	0.741733757961783
16	1	0.477528494803889
16	2	0.622733757961783
16	1	0.536533757961783
16	1	0.700783757961783
16	2	0.721533757961783
16	2	0.537333757961783
16	1	0.586533757961784
16	2	0.669333757961784
16	1	0.549783757961783
16	1	0.563475863224941
16	2	0.515783757961783
16	2	0.602533757961783
16	1	0.518533757961783
16	2	0.494533757961783
16	1	0.486475863224941
16	2	0.568333757961783
16	2	0.613475863224941
16	2	0.620533757961783
16	2	0.568333757961783
16	1	0.584533757961784
16	1	0.537333757961783
16	1	0.487475863224941
16	2	0.550333757961783
16	2	0.498475863224941
16	2	0.568533757961783
16	1	0.526333757961783
16	2	0.493475863224941
16	2	0.443783757961783
16	1	0.570533757961783
16	1	0.489333757961783
16	1	0.614783757961783
16	2	0.529475863224941
16	2	0.563783757961783
16	1	0.597475863224941
16	2	0.581783757961783
16	1	0.449333757961784
16	2	0.565783757961783
16	1	0.718333757961784
16	1	0.463783757961783
16	2	0.698783757961783
16	2	0.536533757961783
16	1	0.553483757961783
16	1	0.535983757961783
16	2	0.603483757961783
16	1	0.568528494803889
16	1	0.635483757961783
16	2	0.431983757961783
16	2	0.477683757961783
16	1	0.519528494803889
16	2	0.504483757961783
16	1	0.520483757961783
16	2	0.468983757961783
16	1	0.798683757961783
16	1	0.502528494803889
16	1	0.531683757961783
16	2	0.719528494803889
16	2	0.604483757961783
16	1	0.565983757961783
16	2	0.466683757961783
16	2	0.667483757961783
16	2	0.454983757961783
16	2	0.614683757961783
16	1	0.422983757961783
16	2	0.465528494803889
16	1	0.504483757961783
16	2	0.601528494803889
16	1	0.447483757961783
16	2	0.494528494803889
16	2	0.616983757961783
16	2	0.512528494803889
16	1	0.501483757961783
16	2	0.635528494803889
16	1	0.521528494803889
16	1	0.487983757961783
16	2	0.656483757961783
16	2	0.701528494803889
16	2	0.665683757961783
16	2	0.654483757961783
16	1	0.849983757961783
16	1	0.648683757961783
16	1	0.585528494803889
16	1	0.501733757961783
16	2	0.510033757961783
16	2	0.561333757961783
16	1	0.570733757961783
16	2	0.444370600067047
16	1	0.461733757961783
16	2	0.677370600067047
16	1	0.702733757961783
16	1	0.628370600067047
16	1	0.561333757961783
16	2	0.506370600067047
16	2	0.613333757961783
16	1	0.460033757961783
16	1	0.577370600067047
16	1	0.594333757961783
16	2	0.580033757961783
16	2	0.529333757961784
16	2	0.618733757961783
16	2	0.528370600067047
16	1	0.561333757961783
16	2	0.652733757961783
16	2	0.662033757961783
16	2	0.630033757961783
16	1	0.524733757961783
16	1	0.593033757961783
16	1	0.529333757961784
16	2	0.516033757961783
16	1	0.493370600067047
16	1	0.527370600067047
16	2	0.645333757961783
16	2	0.602733757961783
16	2	0.445033757961783
16	2	0.469370600067047
16	2	0.579033757961783
16	1	0.595370600067047
16	1	0.495733757961783
16	1	0.559370600067047
16	1	0.545333757961783
16	2	0.420033757961783
17	2	1.04872857142857
17	2	0.63412857142857
17	1	0.653378571428571
17	2	0.965728571428571
17	1	0.692728571428572
17	2	0.805502255639097
17	1	0.50012857142857
17	2	0.787378571428572
17	2	0.56812857142857
17	2	0.841728571428572
17	1	0.604378571428572
17	2	0.63412857142857
17	1	0.595378571428572
17	1	0.579502255639098
17	1	0.572502255639098
17	1	0.428728571428572
17	2	0.572502255639098
17	1	0.401128571428571
17	2	0.426728571428572
17	1	0.469502255639098
17	1	0.58312857142857
17	2	0.405728571428572
17	2	0.482378571428572
17	1	0.498502255639098
17	2	0.55012857142857
17	1	0.555502255639098
17	2	0.591728571428572
17	2	0.56812857142857
17	2	0.735378571428572
17	2	0.559728571428572
17	1	0.420728571428572
17	1	0.552378571428572
17	1	0.419502255639098
17	2	0.514502255639098
17	1	0.36812857142857
17	2	0.536378571428572
17	1	0.51712857142857
17	1	0.433128571428571
17	1	0.390728571428572
17	2	0.507378571428572
17	2	0.707186466165415
17	1	0.507728571428571
17	2	0.488828571428571
17	2	0.650186466165413
17	2	0.471186466165415
17	1	0.712728571428571
17	2	1.06582857142857
17	1	0.486186466165415
17	2	0.563728571428571
17	2	0.535186466165415
17	1	0.517828571428571
17	2	0.550186466165413
17	2	0.585186466165415
17	1	0.520186466165413
17	2	0.479728571428571
17	2	0.479828571428571
17	1	0.618186466165415
17	1	0.482728571428571
17	2	0.714828571428571
17	1	0.699186466165413
