subj_name,rt,zrt,CT,SC,BL,BF,subj_id,movie_id,lrt
55,546,-0.663803823221066,Incongruent,Surprise,3,3,60,1_noeffect.mov,
55,646,-0.278556203726802,Incongruent,No Surprise,3,3,60,8_noeffect.mov,
55,778,0.229970654005626,Congruent,Surprise,3,3,60,6_effect.mov,-1.46980356947929
55,497,-0.852575156773256,Incongruent,Surprise,3,3,60,9_effect.mov,
55,580,-0.532819632593017,Incongruent,No Surprise,3,3,60,5_noeffect.mov,
55,512,-0.794788013849116,Incongruent,No Surprise,3,3,60,4_noeffect.mov,
55,735,0.0643141776230924,Incongruent,Surprise,3,3,60,8_effect.mov,-2.74397518023783
55,731,0.0489042728433219,Congruent,Surprise,3,3,60,7_effect.mov,-3.01789050710961
55,631,-0.336343346650942,Congruent,Surprise,3,3,60,5_effect.mov,
55,436,-1.08757620466476,Congruent,Surprise,3,3,60,1_effect.mov,
55,726,0.0296418918686087,Congruent,Surprise,3,3,60,3_effect.mov,-3.51856665236552
55,549,-0.652246394636238,Incongruent,Surprise,3,3,60,3_effect.mov,
55,406,-1.20315049051304,Congruent,No Surprise,3,3,60,9_noeffect.mov,
55,403,-1.21470791909786,Congruent,Surprise,3,3,60,1_noeffect.mov,
55,695,-0.0897848701746131,Congruent,No Surprise,3,3,60,6_noeffect.mov,
55,632,-0.332490870455999,Incongruent,Surprise,3,3,60,3_effect.mov,
55,478,-0.925772204477166,Congruent,Surprise,3,3,60,9_effect.mov,
55,495,-0.860280109163141,Congruent,Surprise,3,3,60,4_effect.mov,
55,884,0.638333130669546,Congruent,Surprise,3,3,60,1_effect.mov,-0.448894983524513
55,475,-0.937329633061994,Congruent,Surprise,3,3,60,2_effect.mov,
55,646,-0.278556203726802,Congruent,No Surprise,3,3,60,4_noeffect.mov,
55,751,0.125953796742175,Congruent,No Surprise,3,3,60,9_noeffect.mov,-2.07184013180123
55,513,-0.790935537654173,Incongruent,No Surprise,3,3,60,4_noeffect.mov,
55,471,-0.952739537841764,Congruent,Surprise,3,3,60,7_effect.mov,
55,438,-1.07987125227487,Incongruent,No Surprise,3,3,60,8_noeffect.mov,
55,744,0.0989864633775762,Congruent,No Surprise,3,3,60,2_noeffect.mov,-2.31277217175627
55,529,-0.729295918535091,Congruent,No Surprise,3,3,60,3_noeffect.mov,
55,547,-0.659951347026124,Incongruent,No Surprise,3,3,60,3_noeffect.mov,
55,422,-1.14151087139395,Congruent,Surprise,3,3,60,3_effect.mov,
55,694,-0.0936373463695557,Incongruent,Surprise,3,3,60,8_effect.mov,
55,473,-0.945034585451879,Incongruent,Surprise,3,3,60,1_noeffect.mov,
55,713,-0.0204402986656456,Congruent,Surprise,3,3,60,5_effect.mov,
55,532,-0.717738489950263,Congruent,No Surprise,3,3,60,8_noeffect.mov,
55,431,-1.10683858563947,Congruent,Surprise,3,3,60,5_effect.mov,
55,581,-0.528967156398074,Incongruent,No Surprise,3,3,60,8_noeffect.mov,
55,580,-0.532819632593017,Incongruent,Surprise,3,3,60,8_effect.mov,
55,678,-0.155276965488638,Incongruent,Surprise,3,3,60,6_effect.mov,
55,479,-0.921919728282223,Incongruent,No Surprise,3,3,60,9_noeffect.mov,
55,449,-1.0374940141305,Incongruent,Surprise,3,3,60,1_noeffect.mov,
55,442,-1.0644613474951,Congruent,No Surprise,3,3,60,9_noeffect.mov,
55,627,-0.351753251430713,Incongruent,No Surprise,3,3,60,6_noeffect.mov,
55,548,-0.656098870831181,Congruent,Surprise,3,3,60,1_noeffect.mov,
55,488,-0.887247442527739,Incongruent,Surprise,3,3,60,5_effect.mov,
55,425,-1.12995344280913,Incongruent,Surprise,3,3,60,1_effect.mov,
55,845,0.488086559066783,Incongruent,Surprise,3,3,60,9_effect.mov,-0.71726251372125
55,424,-1.13380591900407,Congruent,Surprise,3,3,60,4_effect.mov,
55,512,-0.794788013849116,Congruent,Surprise,3,3,60,9_effect.mov,
55,428,-1.1183960142243,Congruent,Surprise,3,3,60,7_effect.mov,
55,729,0.0411993204534366,Congruent,No Surprise,3,3,60,6_noeffect.mov,-3.18933351661131
55,546,-0.663803823221066,Congruent,No Surprise,3,3,60,4_noeffect.mov,
55,473,-0.945034585451879,Congruent,Surprise,3,3,60,4_effect.mov,
55,409,-1.19159306192821,Incongruent,No Surprise,3,3,60,4_noeffect.mov,
55,679,-0.151424489293695,Incongruent,Surprise,3,3,60,4_effect.mov,
55,500,-0.841017728188428,Incongruent,Surprise,3,3,60,1_effect.mov,
55,478,-0.925772204477166,Congruent,No Surprise,3,3,60,3_noeffect.mov,
55,446,-1.04905144271533,Incongruent,No Surprise,3,3,60,2_noeffect.mov,
55,645,-0.282408679921745,Incongruent,Surprise,3,3,60,5_effect.mov,
55,409,-1.19159306192821,Congruent,No Surprise,3,3,60,2_noeffect.mov,
55,424,-1.13380591900407,Congruent,No Surprise,3,3,60,5_noeffect.mov,
55,532,-0.717738489950263,Incongruent,No Surprise,3,3,60,6_noeffect.mov,
55,826,0.414889511362873,Incongruent,Surprise,3,3,60,7_effect.mov,-0.879743031878807
55,597,-0.467327537278992,Congruent,No Surprise,3,3,60,5_noeffect.mov,
55,465,-0.97585439501142,Congruent,Surprise,4,4,60,9_effect.mov,
55,349,-1.42274163362477,Congruent,No Surprise,4,4,60,7_noeffect.mov,
55,692,-0.101342298759441,Incongruent,Surprise,4,4,60,4_effect.mov,
55,615,-0.397982965770024,Incongruent,Surprise,4,4,60,2_effect.mov,
55,445,-1.05290391891027,Congruent,Surprise,4,4,60,3_effect.mov,
55,496,-0.856427632968198,Incongruent,Surprise,4,4,60,3_effect.mov,
55,612,-0.409540394354852,Congruent,Surprise,4,4,60,1_noeffect.mov,
55,529,-0.729295918535091,Incongruent,No Surprise,4,4,60,3_noeffect.mov,
55,417,-1.16077325236867,Incongruent,No Surprise,4,4,60,5_noeffect.mov,
55,341,-1.45356144318431,Congruent,Surprise,4,4,60,1_effect.mov,
55,779,0.233823130200569,Congruent,Surprise,4,4,60,6_effect.mov,-1.4531903032697
55,578,-0.540524584982902,Incongruent,No Surprise,4,4,60,7_noeffect.mov,
55,579,-0.536672108787959,Incongruent,Surprise,4,4,60,7_effect.mov,
55,469,-0.960444490231649,Incongruent,No Surprise,4,4,60,9_noeffect.mov,
55,514,-0.787083061459231,Congruent,No Surprise,4,4,60,8_noeffect.mov,
55,529,-0.729295918535091,Incongruent,Surprise,4,4,60,6_effect.mov,
55,430,-1.11069106183441,Incongruent,No Surprise,4,4,60,7_noeffect.mov,
55,436,-1.08757620466476,Incongruent,No Surprise,4,4,60,2_noeffect.mov,
55,691,-0.105194774954384,Congruent,Surprise,4,4,60,2_effect.mov,
55,611,-0.413392870549795,Incongruent,Surprise,4,4,60,3_effect.mov,
55,482,-0.910362299697395,Incongruent,Surprise,4,4,60,2_effect.mov,
55,446,-1.04905144271533,Congruent,Surprise,4,4,60,8_effect.mov,
55,795,0.295462749319651,Congruent,Surprise,4,4,60,8_effect.mov,-1.21921250991417
55,561,-0.606016680296927,Incongruent,No Surprise,4,4,60,5_noeffect.mov,
55,489,-0.883394966332797,Congruent,No Surprise,4,4,60,6_noeffect.mov,
55,514,-0.787083061459231,Incongruent,Surprise,4,4,60,9_effect.mov,
55,742,0.0912815109876909,Congruent,No Surprise,4,4,60,4_noeffect.mov,-2.3938070202383
55,441,-1.06831382369004,Congruent,No Surprise,4,4,60,8_noeffect.mov,
55,337,-1.46897134796408,Congruent,Surprise,4,4,60,1_noeffect.mov,
55,662,-0.21691658460772,Incongruent,Surprise,4,4,60,6_effect.mov,
55,465,-0.97585439501142,Incongruent,Surprise,4,4,60,7_effect.mov,
55,470,-0.956592014036707,Incongruent,Surprise,4,4,60,3_effect.mov,
55,417,-1.16077325236867,Congruent,Surprise,4,4,60,4_effect.mov,
55,576,-0.548229537372787,Congruent,Surprise,4,4,60,7_effect.mov,
55,497,-0.852575156773256,Incongruent,Surprise,4,4,60,3_effect.mov,
55,486,-0.894952394917625,Congruent,Surprise,4,4,60,1_effect.mov,
55,531,-0.721590966145206,Incongruent,No Surprise,4,4,60,2_noeffect.mov,
55,650,-0.263146298947032,Congruent,Surprise,4,4,60,4_effect.mov,
55,480,-0.91806725208728,Congruent,No Surprise,4,4,60,7_noeffect.mov,
55,511,-0.798640490044059,Incongruent,Surprise,4,4,60,7_effect.mov,
55,646,-0.278556203726802,Incongruent,No Surprise,4,4,60,7_noeffect.mov,
55,662,-0.21691658460772,Congruent,No Surprise,4,4,60,7_noeffect.mov,
55,811,0.357102368438733,Congruent,No Surprise,4,4,60,9_noeffect.mov,-1.02973279197939
55,480,-0.91806725208728,Incongruent,No Surprise,4,4,60,5_noeffect.mov,
55,451,-1.02978906174062,Congruent,No Surprise,4,4,60,5_noeffect.mov,
55,678,-0.155276965488638,Congruent,Surprise,4,4,60,6_effect.mov,
55,500,-0.841017728188428,Congruent,Surprise,4,4,60,9_effect.mov,
55,417,-1.16077325236867,Congruent,Surprise,4,4,60,5_effect.mov,
55,425,-1.12995344280913,Incongruent,Surprise,4,4,60,1_effect.mov,
55,911,0.742349987932997,Incongruent,Surprise,4,4,60,1_noeffect.mov,-0.297934465171272
55,492,-0.871837537747969,Incongruent,Surprise,4,4,60,2_effect.mov,
55,630,-0.340195822845885,Incongruent,Surprise,4,4,60,4_effect.mov,
55,416,-1.16462572856361,Incongruent,Surprise,4,4,60,5_effect.mov,
55,544,-0.671508775610952,Incongruent,No Surprise,4,4,60,3_noeffect.mov,
55,596,-0.471180013473934,Congruent,No Surprise,4,4,60,6_noeffect.mov,
55,580,-0.532819632593017,Incongruent,Surprise,4,4,60,2_effect.mov,
55,662,-0.21691658460772,Congruent,No Surprise,4,4,60,8_noeffect.mov,
55,792,0.283905320734823,Congruent,No Surprise,4,4,60,6_noeffect.mov,-1.25911447409791
55,448,-1.04134649032544,Congruent,No Surprise,4,4,60,3_noeffect.mov,
55,461,-0.991264299791191,Congruent,Surprise,4,4,60,8_effect.mov,
55,581,-0.528967156398074,Congruent,Surprise,4,4,60,8_effect.mov,
55,499,-0.84487020438337,Incongruent,Surprise,4,4,60,8_effect.mov,
55,531,-0.721590966145206,Congruent,No Surprise,4,4,60,3_noeffect.mov,
55,533,-0.713886013755321,Congruent,No Surprise,4,4,60,2_noeffect.mov,
55,645,-0.282408679921745,Congruent,Surprise,4,4,60,5_effect.mov,
55,368,-1.34954458592086,Congruent,No Surprise,4,4,60,2_noeffect.mov,
55,417,-1.16077325236867,Congruent,Surprise,4,4,60,2_effect.mov,
55,390,-1.26479010963212,Incongruent,No Surprise,4,4,60,6_noeffect.mov,
55,779,0.233823130200569,Incongruent,No Surprise,4,4,60,7_noeffect.mov,-1.4531903032697
55,478,-0.925772204477166,Incongruent,Surprise,4,4,60,1_effect.mov,
55,515,-0.783230585264288,Incongruent,No Surprise,4,4,60,8_noeffect.mov,
55,581,-0.528967156398074,Incongruent,No Surprise,4,4,60,9_noeffect.mov,
55,629,-0.344048299040827,Congruent,Surprise,4,4,60,2_effect.mov,
55,496,-0.856427632968198,Incongruent,Surprise,4,4,60,5_effect.mov,
55,407,-1.19929801431809,Congruent,Surprise,4,4,60,9_effect.mov,
55,390,-1.26479010963212,Incongruent,No Surprise,4,4,60,9_noeffect.mov,
55,397,-1.23782277626752,Congruent,No Surprise,4,4,60,9_noeffect.mov,
55,452,-1.02593658554567,Congruent,No Surprise,4,4,60,5_noeffect.mov,
56,946,0.877186654755989,Incongruent,No Surprise,1,1,61,6_noeffect.mov,-0.131035476010594
56,1176,1.7632561795928,Incongruent,No Surprise,1,1,61,2_noeffect.mov,0.567162201760606
56,628,-0.34790077523577,Congruent,Surprise,1,1,61,2_effect.mov,
56,579,-0.536672108787959,Congruent,Surprise,1,1,61,7_effect.mov,
56,612,-0.409540394354852,Congruent,No Surprise,1,1,61,4_noeffect.mov,
56,465,-0.97585439501142,Incongruent,Surprise,1,1,61,8_effect.mov,
56,797,0.303167701709536,Congruent,No Surprise,1,1,61,6_noeffect.mov,-1.19346915559278
56,487,-0.891099918722682,Congruent,Surprise,1,1,61,1_effect.mov,
56,483,-0.906509823502453,Congruent,Surprise,1,1,61,9_effect.mov,
56,364,-1.36495449070063,Congruent,No Surprise,1,1,61,8_noeffect.mov,
56,895,0.680710368813915,Congruent,No Surprise,1,1,61,4_noeffect.mov,-0.384618366069081
56,580,-0.532819632593017,Incongruent,No Surprise,1,1,61,8_noeffect.mov,
56,391,-1.26093763343718,Congruent,Surprise,1,1,61,6_effect.mov,
56,403,-1.21470791909786,Congruent,Surprise,1,1,61,5_effect.mov,
56,961,0.934973797680129,Incongruent,Surprise,1,1,61,6_effect.mov,-0.0672367739576461
56,379,-1.30716734777649,Congruent,Surprise,1,1,61,8_effect.mov,
56,396,-1.24167525246246,Incongruent,No Surprise,1,1,61,4_noeffect.mov,
56,466,-0.972001918816477,Incongruent,Surprise,1,1,61,1_noeffect.mov,
56,779,0.233823130200569,Congruent,No Surprise,1,1,61,7_noeffect.mov,-1.4531903032697
56,630,-0.340195822845885,Incongruent,Surprise,1,1,61,3_effect.mov,
56,458,-1.00282172837602,Congruent,Surprise,1,1,61,9_effect.mov,
56,596,-0.471180013473934,Incongruent,No Surprise,1,1,61,4_noeffect.mov,
56,513,-0.790935537654173,Incongruent,Surprise,1,1,61,4_effect.mov,
56,480,-0.91806725208728,Incongruent,No Surprise,1,1,61,9_noeffect.mov,
56,428,-1.1183960142243,Incongruent,No Surprise,1,1,61,3_noeffect.mov,
56,580,-0.532819632593017,Incongruent,No Surprise,1,1,61,6_noeffect.mov,
56,679,-0.151424489293695,Congruent,Surprise,1,1,61,7_effect.mov,
56,562,-0.602164204101984,Incongruent,Surprise,1,1,61,6_effect.mov,
56,783,0.249233034980339,Congruent,Surprise,1,1,61,2_effect.mov,-1.38936693672813
56,745,0.102838939572519,Congruent,Surprise,1,1,61,1_noeffect.mov,-2.27459120806781
56,578,-0.540524584982902,Congruent,Surprise,1,1,61,1_effect.mov,
56,763,0.172183511081486,Incongruent,Surprise,1,1,61,1_effect.mov,-1.75919444603617
56,1083,1.40497589346313,Incongruent,No Surprise,1,1,61,7_noeffect.mov,0.340020144961027
56,597,-0.467327537278992,Incongruent,No Surprise,1,1,61,7_noeffect.mov,
56,512,-0.794788013849116,Congruent,Surprise,1,1,61,3_effect.mov,
56,463,-0.983559347401305,Congruent,Surprise,1,1,61,4_effect.mov,
56,611,-0.413392870549795,Incongruent,Surprise,1,1,61,5_effect.mov,
56,563,-0.598311727907042,Incongruent,Surprise,1,1,61,2_effect.mov,
56,529,-0.729295918535091,Incongruent,Surprise,1,1,61,9_effect.mov,
56,489,-0.883394966332797,Congruent,Surprise,1,1,61,5_effect.mov,
56,913,0.750054940322882,Incongruent,Surprise,1,1,61,3_effect.mov,-0.287608821370864
56,613,-0.40568791815991,Incongruent,Surprise,1,1,61,1_noeffect.mov,
56,746,0.106691415767461,Incongruent,No Surprise,1,1,61,5_noeffect.mov,-2.23781457594965
56,480,-0.91806725208728,Congruent,No Surprise,1,1,61,6_noeffect.mov,
56,679,-0.151424489293695,Incongruent,No Surprise,1,1,61,5_noeffect.mov,
56,957,0.919563892900358,Congruent,No Surprise,1,1,61,7_noeffect.mov,-0.0838557507826641
56,698,-0.0782274415897852,Incongruent,Surprise,1,1,61,2_effect.mov,
56,562,-0.602164204101984,Incongruent,No Surprise,1,1,61,3_noeffect.mov,
56,599,-0.459622584889107,Congruent,No Surprise,1,1,61,5_noeffect.mov,
56,931,0.81939951183185,Congruent,Surprise,1,1,61,8_effect.mov,-0.199183509632481
56,747,0.110543891962404,Incongruent,Surprise,1,1,61,8_effect.mov,-2.20234262456281
56,763,0.172183511081486,Incongruent,Surprise,1,1,61,1_effect.mov,-1.75919444603617
56,528,-0.733148394730034,Congruent,Surprise,1,1,61,3_effect.mov,
56,1324,2.33342265644431,Incongruent,Surprise,1,1,61,4_effect.mov,0.847336140987766
56,896,0.684562845008857,Congruent,No Surprise,1,1,61,9_noeffect.mov,-0.378974826913845
56,629,-0.344048299040827,Congruent,Surprise,1,1,61,4_effect.mov,
56,407,-1.19929801431809,Congruent,No Surprise,1,1,61,3_noeffect.mov,
56,664,-0.209211632217835,Incongruent,No Surprise,1,1,61,8_noeffect.mov,
56,407,-1.19929801431809,Congruent,Surprise,1,1,61,1_noeffect.mov,
56,810,0.35324989224379,Incongruent,No Surprise,1,1,61,5_noeffect.mov,-1.0405795624599
56,562,-0.602164204101984,Incongruent,Surprise,1,1,61,8_effect.mov,
56,946,0.877186654755989,Congruent,No Surprise,1,1,61,2_noeffect.mov,-0.131035476010594
56,861,0.549726178185865,Congruent,No Surprise,1,1,61,7_noeffect.mov,-0.598334982571868
56,731,0.0489042728433219,Congruent,No Surprise,1,1,61,6_noeffect.mov,-3.01789050710961
56,697,-0.0820799177847278,Incongruent,Surprise,1,1,61,1_noeffect.mov,
56,1080,1.3934184648783,Congruent,Surprise,1,1,61,6_effect.mov,0.33176005519703
56,961,0.934973797680129,Incongruent,No Surprise,1,1,61,2_noeffect.mov,-0.0672367739576461
56,1231,1.97514237031464,Congruent,No Surprise,2,2,61,3_noeffect.mov,0.680640481990259
56,663,-0.213064108412778,Incongruent,Surprise,2,2,61,1_noeffect.mov,
56,1077,1.38186103629348,Congruent,No Surprise,2,2,61,2_noeffect.mov,0.323431167680084
56,795,0.295462749319651,Congruent,Surprise,2,2,61,8_effect.mov,-1.21921250991417
56,747,0.110543891962404,Congruent,Surprise,2,2,61,3_effect.mov,-2.20234262456281
56,645,-0.282408679921745,Congruent,Surprise,2,2,61,2_effect.mov,
56,928,0.807842083247022,Congruent,No Surprise,2,2,61,5_noeffect.mov,-0.213388681088189
56,762,0.168331034886544,Congruent,No Surprise,2,2,61,5_noeffect.mov,-1.78182279260745
56,663,-0.213064108412778,Incongruent,Surprise,2,2,61,9_effect.mov,
56,932,0.823251988026792,Incongruent,No Surprise,2,2,61,6_noeffect.mov,-0.194492942876721
56,879,0.619070749694832,Congruent,No Surprise,2,2,61,3_noeffect.mov,-0.479535716068284
56,595,-0.475032489668877,Incongruent,Surprise,2,2,61,5_effect.mov,
56,1194,1.83260075110176,Congruent,Surprise,2,2,61,6_effect.mov,0.605736133404705
56,946,0.877186654755989,Congruent,Surprise,2,2,61,6_effect.mov,-0.131035476010594
56,679,-0.151424489293695,Incongruent,Surprise,2,2,61,6_effect.mov,
56,1444,2.79571979983742,Incongruent,Surprise,2,2,61,9_effect.mov,1.02808960469932
56,716,-0.00888287008081769,Incongruent,No Surprise,2,2,61,9_noeffect.mov,
56,847,0.495791511456668,Congruent,Surprise,2,2,61,4_effect.mov,-0.701599780429854
56,866,0.568988559160578,Congruent,Surprise,2,2,61,2_effect.mov,-0.563894951981366
56,1093,1.44350065541256,Congruent,Surprise,2,2,61,3_effect.mov,0.36707117416478
56,682,-0.139867060708867,Incongruent,Surprise,2,2,61,4_effect.mov,
56,830,0.430299416142643,Incongruent,Surprise,2,2,61,5_effect.mov,-0.843273995999663
56,1049,1.27399170283508,Incongruent,Surprise,2,2,61,1_effect.mov,0.242155044440445
56,994,1.06210551211324,Incongruent,Surprise,2,2,61,8_effect.mov,0.0602532701569871
56,797,0.303167701709536,Incongruent,Surprise,2,2,61,2_effect.mov,-1.19346915559278
56,632,-0.332490870455999,Incongruent,No Surprise,2,2,61,9_noeffect.mov,
56,762,0.168331034886544,Incongruent,No Surprise,2,2,61,6_noeffect.mov,-1.78182279260745
56,828,0.422594463752758,Incongruent,No Surprise,2,2,61,8_noeffect.mov,-0.861342274329064
56,662,-0.21691658460772,Congruent,Surprise,2,2,61,1_noeffect.mov,
56,832,0.438004368532528,Congruent,Surprise,2,2,61,5_effect.mov,-0.825526394836871
56,681,-0.14371953690381,Incongruent,Surprise,2,2,61,6_effect.mov,
56,1360,2.47211179946224,Incongruent,Surprise,2,2,61,8_effect.mov,0.905072764892442
56,714,-0.016587822470703,Congruent,Surprise,2,2,61,1_noeffect.mov,
56,532,-0.717738489950263,Incongruent,Surprise,2,2,61,2_effect.mov,
56,713,-0.0204402986656456,Congruent,No Surprise,2,2,61,3_noeffect.mov,
56,877,0.611365797304947,Incongruent,No Surprise,2,2,61,2_noeffect.mov,-0.492059812691522
56,550,-0.648393918441296,Congruent,No Surprise,2,2,61,6_noeffect.mov,
56,645,-0.282408679921745,Incongruent,Surprise,2,2,61,4_effect.mov,
56,681,-0.14371953690381,Congruent,No Surprise,2,2,61,5_noeffect.mov,
56,861,0.549726178185865,Incongruent,Surprise,2,2,61,7_effect.mov,-0.598334982571868
56,645,-0.282408679921745,Incongruent,No Surprise,2,2,61,3_noeffect.mov,
56,545,-0.667656299416009,Congruent,No Surprise,2,2,61,9_noeffect.mov,
56,713,-0.0204402986656456,Congruent,Surprise,2,2,61,9_effect.mov,
56,811,0.357102368438733,Incongruent,No Surprise,2,2,61,3_noeffect.mov,-1.02973279197939
56,716,-0.00888287008081769,Congruent,No Surprise,2,2,61,6_noeffect.mov,
56,614,-0.401835441964967,Incongruent,No Surprise,2,2,61,4_noeffect.mov,
56,565,-0.590606775517156,Congruent,No Surprise,2,2,61,2_noeffect.mov,
56,860,0.545873701990922,Incongruent,No Surprise,2,2,61,2_noeffect.mov,-0.605367645029622
56,439,-1.07601877607993,Congruent,Surprise,2,2,61,1_effect.mov,
56,517,-0.775525632874403,Congruent,Surprise,2,2,61,3_effect.mov,
56,629,-0.344048299040827,Incongruent,No Surprise,2,2,61,5_noeffect.mov,
56,1184,1.79407598915234,Congruent,No Surprise,2,2,61,5_noeffect.mov,0.584490120126589
56,583,-0.521262204008189,Incongruent,Surprise,2,2,61,1_noeffect.mov,
56,682,-0.139867060708867,Incongruent,No Surprise,2,2,61,5_noeffect.mov,
56,730,0.0450517966483793,Congruent,No Surprise,2,2,61,7_noeffect.mov,-3.09994241451594
56,1032,1.20849960752106,Congruent,No Surprise,2,2,61,8_noeffect.mov,0.189379596395983
56,491,-0.875690013942912,Congruent,No Surprise,2,2,61,2_noeffect.mov,
56,666,-0.20150667982795,Incongruent,Surprise,2,2,61,3_effect.mov,
56,861,0.549726178185865,Congruent,Surprise,2,2,61,5_effect.mov,-0.598334982571868
56,582,-0.525114680203131,Congruent,No Surprise,2,2,61,4_noeffect.mov,
56,1166,1.72473141764337,Congruent,No Surprise,2,2,61,9_noeffect.mov,0.545071338443946
56,1278,2.15620875147695,Incongruent,Surprise,2,2,61,1_effect.mov,0.768351471864734
56,962,0.938826273875071,Congruent,Surprise,2,2,61,1_effect.mov,-0.0631248287383115
56,948,0.884891607145875,Congruent,No Surprise,2,2,61,4_noeffect.mov,-0.122290119276498
56,1050,1.27784417903002,Congruent,Surprise,2,2,61,4_effect.mov,0.245174422880199
56,813,0.364807320828618,Incongruent,Surprise,2,2,61,1_noeffect.mov,-1.00838595292242
56,1396,2.61080094248018,Congruent,No Surprise,2,2,61,7_noeffect.mov,0.959657048771727
56,829,0.426446939947701,Incongruent,Surprise,2,2,61,7_effect.mov,-0.852267327884221
56,612,-0.409540394354852,Incongruent,No Surprise,2,2,61,8_noeffect.mov,
56,928,0.807842083247022,Congruent,Surprise,2,2,61,7_effect.mov,-0.213388681088189
56,1246,2.03292951323878,Congruent,Surprise,2,2,61,2_effect.mov,0.709477862741054
56,932,0.823251988026792,Congruent,Surprise,2,2,61,8_effect.mov,-0.194492942876721
56,765,0.179888463471372,Incongruent,Surprise,2,2,61,3_effect.mov,-1.71541826753398
56,759,0.156773606301716,Incongruent,No Surprise,2,2,61,7_noeffect.mov,-1.85295251239186
56,716,-0.00888287008081769,Incongruent,Surprise,2,2,61,9_effect.mov,
56,632,-0.332490870455999,Incongruent,No Surprise,3,3,61,7_noeffect.mov,
56,649,-0.266998775141975,Incongruent,No Surprise,3,3,61,4_noeffect.mov,
56,958,0.923416369095301,Congruent,No Surprise,3,3,61,5_noeffect.mov,-0.0796750420842374
56,749,0.118248844352289,Congruent,No Surprise,3,3,61,9_noeffect.mov,-2.13496402457718
56,731,0.0489042728433219,Incongruent,Surprise,3,3,61,5_effect.mov,-3.01789050710961
56,877,0.611365797304947,Incongruent,Surprise,3,3,61,9_effect.mov,-0.492059812691522
56,1350,2.43358703751282,Congruent,Surprise,3,3,61,6_effect.mov,0.8893663160429
56,748,0.114396368157347,Incongruent,Surprise,3,3,61,4_effect.mov,-2.16808594741672
56,645,-0.282408679921745,Incongruent,Surprise,3,3,61,8_effect.mov,
56,860,0.545873701990922,Incongruent,Surprise,3,3,61,5_effect.mov,-0.605367645029622
56,1163,1.71317398905854,Congruent,Surprise,3,3,61,2_effect.mov,0.538347783978949
56,730,0.0450517966483793,Incongruent,No Surprise,3,3,61,9_noeffect.mov,-3.09994241451594
56,913,0.750054940322882,Congruent,No Surprise,3,3,61,7_noeffect.mov,-0.287608821370864
56,962,0.938826273875071,Incongruent,Surprise,3,3,61,9_effect.mov,-0.0631248287383115
56,780,0.237675606395511,Congruent,No Surprise,3,3,61,2_noeffect.mov,-1.43684853337599
56,599,-0.459622584889107,Incongruent,No Surprise,3,3,61,2_noeffect.mov,
56,599,-0.459622584889107,Congruent,Surprise,3,3,61,5_effect.mov,
56,879,0.619070749694832,Congruent,Surprise,3,3,61,8_effect.mov,-0.479535716068284
56,729,0.0411993204534366,Congruent,Surprise,3,3,61,5_effect.mov,-3.18933351661131
56,645,-0.282408679921745,Incongruent,Surprise,3,3,61,1_effect.mov,
56,764,0.176035987276429,Congruent,No Surprise,3,3,61,6_noeffect.mov,-1.73706683168424
56,860,0.545873701990922,Incongruent,No Surprise,3,3,61,4_noeffect.mov,-0.605367645029622
56,812,0.360954844633676,Incongruent,No Surprise,3,3,61,9_noeffect.mov,-1.01900241259017
56,647,-0.27470372753186,Congruent,No Surprise,3,3,61,2_noeffect.mov,
56,680,-0.147572013098753,Incongruent,No Surprise,3,3,61,8_noeffect.mov,
56,901,0.703825225983571,Incongruent,No Surprise,3,3,61,5_noeffect.mov,-0.351225212191413
56,766,0.183740939666314,Incongruent,Surprise,3,3,61,6_effect.mov,-1.69422845004329
56,683,-0.136014584513925,Congruent,No Surprise,3,3,61,8_noeffect.mov,
56,716,-0.00888287008081769,Incongruent,No Surprise,3,3,61,7_noeffect.mov,
56,862,0.553578654380808,Congruent,Surprise,3,3,61,4_effect.mov,-0.591351433260186
56,648,-0.270851251336917,Congruent,Surprise,3,3,61,7_effect.mov,
56,664,-0.209211632217835,Congruent,No Surprise,3,3,61,4_noeffect.mov,
56,596,-0.471180013473934,Congruent,No Surprise,3,3,61,3_noeffect.mov,
56,778,0.229970654005626,Congruent,Surprise,3,3,61,9_effect.mov,-1.46980356947929
56,712,-0.0242927748605883,Incongruent,Surprise,3,3,61,7_effect.mov,
56,581,-0.528967156398074,Congruent,No Surprise,3,3,61,5_noeffect.mov,
56,950,0.89259655953576,Congruent,Surprise,3,3,61,8_effect.mov,-0.113620581224421
56,944,0.869481702366104,Incongruent,No Surprise,3,3,61,6_noeffect.mov,-0.139857989266494
56,545,-0.667656299416009,Congruent,Surprise,3,3,61,6_effect.mov,
56,595,-0.475032489668877,Incongruent,No Surprise,3,3,61,2_noeffect.mov,
56,847,0.495791511456668,Congruent,Surprise,3,3,61,1_effect.mov,-0.701599780429854
56,793,0.287757796929766,Incongruent,Surprise,3,3,61,4_effect.mov,-1.24563613555344
56,762,0.168331034886544,Incongruent,No Surprise,3,3,61,6_noeffect.mov,-1.78182279260745
56,797,0.303167701709536,Incongruent,Surprise,3,3,61,3_effect.mov,-1.19346915559278
56,680,-0.147572013098753,Incongruent,Surprise,3,3,61,3_effect.mov,
56,878,0.61521827349989,Incongruent,Surprise,3,3,61,2_effect.mov,-0.485778157883513
56,864,0.561283606770693,Congruent,Surprise,3,3,61,9_effect.mov,-0.577528963285009
